"","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ProjectName","ActivityConductingOrganizationText","MonitoringLocationIdentifier","MonitoringLocationName","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","DataQuality.PrecisionValue","DataQuality.BiasValue","DataQuality.ConfidenceIntervalValue","DataQuality.UpperConfidenceLimitValue","DataQuality.LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","BinaryObjectFileName","BinaryObjectFileTypeCode","ResultFileUrl","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LabSamplePreparationUrl","LastUpdated","ProviderName","timeZoneStart","timeZoneEnd","ActivityStartDateTime","ActivityEndDateTime","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","MethodSpecificationName","ProjectDescriptionText","SamplingDesignTypeCode","QAPPApprovedIndicator","QAPPApprovalAgencyName","ProjectFileUrl","ProjectMonitoringLocationWeightingUrl","Removed","tab","TADA.ResultValueAboveUpperThreshold.Flag","TADA.ResultValueBelowLowerThreshold.Flag","TADA.LatitudeMeasure","TADA.LongitudeMeasure","TADA.InvalidCoordinates.Flag","TADA.QAPPDocAvailable","TADA.ActivityMediaName","TADA.CharacteristicName","TADA.AggregatedContinuousData.Flag","TADA.ResultMeasureValue","TADA.ResultMeasureValueDataTypes.Flag","TADA.ResultMeasure.MeasureUnitCode","TADA.ResultUnit.Flag","TADA.MethodSpecificationName","TADA.AnalyticalMethod.Flag","TADA.MethodSpeciation.Flag","TADA.ResultSampleFractionText","TADA.SampleFraction.Flag","TADA.DetectionQuantitationLimitMeasure.MeasureValue","TADA.DetectionQuantitationLimitMeasure.MeasureUnitCode","TADA.DetectionQuantitationLimitMeasure.MeasureValueDataTypes.Flag","TADA.ActivityDepthHeightMeasure.MeasureValue","TADA.ActivityDepthHeightMeasure.MeasureUnitCode","TADA.ActivityDepthHeightMeasure.MeasureValueDataTypes.Flag","TADA.ActivityTopDepthHeightMeasure.MeasureValue","TADA.ActivityTopDepthHeightMeasure.MeasureUnitCode","TADA.ActivityTopDepthHeightMeasure.MeasureValueDataTypes.Flag","TADA.ActivityBottomDepthHeightMeasure.MeasureValue","TADA.ActivityBottomDepthHeightMeasure.MeasureUnitCode","TADA.ActivityBottomDepthHeightMeasure.MeasureValueDataTypes.Flag","TADA.CensoredData.Flag"
"9077","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-JRBBH210224-4994175-0224-4-C","Sample-Routine","Water",NA,2021-02-24,"09:45:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4994175","Jordan River @ Jordan River Pkwy Pedestrian Bridge Xing (~8200S)",NA,NA,NA,NA,"40.6009500000","-111.9201900000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-911549095",NA,"as N","Nitrogen","Dissolved","4.14","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-03-09,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-JRBBH210224-4994175-0224-4-C/results/911549095/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2021-09-01 12:36:08.0","STORET",7,NA,2021-02-24 16:45:00,NA,"River/Stream",NA,"16020204",NA,NA,NA,NA,"40.6009500000","-111.9201900000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","035",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",40.60095,-111.92019,"OK","N","WATER","NITROGEN","Unknown",4.14,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","DISSOLVED","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9078","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-BRI210503-4901100-0517-4-C","Sample-Routine","Water",NA,2021-05-17,"10:40:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4901100","BEAR R NEAR CORINNE AT U83 XING",NA,NA,NA,NA,"41.5458200000","-112.0961400000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-933785185",NA,"as N","Nitrogen","Total","1.31","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-05-27,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BRI210503-4901100-0517-4-C/results/933785185/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-03-30 14:15:11.0","STORET",7,NA,2021-05-17 17:40:00,NA,"River/Stream",NA,"16010204",NA,NA,NA,NA,"41.5458200000","-112.0961400000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.54582,-112.09614,"OK","N","WATER","NITROGEN","Unknown",1.31,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9079","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-SBCI201109-4948940-1110-4-C","Sample-Routine","Water",NA,2020-11-10,"13:15:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4948940","OTTER CREEK AT THE NARROWS",NA,NA,NA,NA,"38.3520900000","-111.9464200000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-911553016",NA,"as N","Nitrogen","Total","0.513","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2020-11-16,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-SBCI201109-4948940-1110-4-C/results/911553016/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2021-09-01 12:36:41.0","STORET",7,NA,2020-11-10 20:15:00,NA,"River/Stream",NA,"16030002",NA,NA,NA,NA,"38.3520900000","-111.9464200000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","031",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",38.35209,-111.94642,"OK","N","WATER","NITROGEN","Unknown",0.513,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9080","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-BRI210719-4904920-0720-4-C","Sample-Routine","Water",NA,2021-07-20,"14:15:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4904920","S FK SPRING CK E OF PELICAN POND @ RD XING",NA,NA,NA,NA,"41.6924300000","-111.9132800000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-933792778",NA,"as N","Nitrogen","Total","1.12","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-08-03,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BRI210719-4904920-0720-4-C/results/933792778/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-03-30 14:15:58.0","STORET",7,NA,2021-07-20 21:15:00,NA,"River/Stream",NA,"16010203",NA,NA,NA,NA,"41.6924300000","-111.9132800000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","005",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.69243,-111.91328,"OK","N","WATER","NITROGEN","Unknown",1.12,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9081","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-BRI210809-4901730-0810-4-C","Sample-Routine","Water",NA,2021-08-10,"13:40:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4901730","Bear River @ SR 102",NA,NA,NA,NA,"41.7132500000","-112.1170500000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-933786848",NA,"as N","Nitrogen","Total","1.22","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-08-18,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BRI210809-4901730-0810-4-C/results/933786848/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-03-30 14:15:22.0","STORET",7,NA,2021-08-10 20:40:00,NA,"River/Stream",NA,"16010204",NA,NA,NA,NA,"41.7132500000","-112.1170500000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.71325,-112.11705,"OK","N","WATER","NITROGEN","Unknown",1.22,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9082","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-UTLK220124-4996000-0124-4-C","Sample-Routine","Water",NA,2022-01-24,"11:30:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4996000","DRY CK @ CR 77 XING AB UTAH LAKE",NA,NA,NA,NA,"40.1585300000","-111.6638100000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-953604059",NA,"as N","Nitrogen","Total","9.84","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2022-01-26,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-UTLK220124-4996000-0124-4-C/results/953604059/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-10-08 04:00:33.0","STORET",7,NA,2022-01-24 18:30:00,NA,"River/Stream",NA,"16020202",NA,NA,NA,NA,"40.1585300000","-111.6638100000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","049",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",40.15853,-111.66381,"OK","N","WATER","NITROGEN","Unknown",9.84,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9083","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-BRI201026-4908281-1026-4-C","Quality Control Sample-Field Replicate","Water",NA,2020-10-26,"13:00:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4908281","BEAR R @ RANDOLPH/CRAWFORD MTN RD XING Replicate of 4908280",NA,NA,NA,NA,"41.6964200000","-111.1172900000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-911539162",NA,"as N","Nitrogen","Total","0.234","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2020-11-04,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BRI201026-4908281-1026-4-C/results/911539162/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2021-09-01 12:34:31.0","STORET",7,NA,2020-10-26 20:00:00,NA,"River/Stream","Replicate of 4908280","16010101",NA,NA,NA,NA,"41.6964200000","-111.1172900000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","033",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.69642,-111.11729,"OK","N","WATER","NITROGEN","Unknown",0.234,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9084","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-BRI210607-4905052-0608-4-C","Sample-Routine","Water",NA,2021-06-08,"10:15:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4905052","Swift Slough ab Logan Lagoons 002 outfall",NA,NA,NA,NA,"41.7714200000","-111.9110600000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-933793954",NA,"as N","Nitrogen","Total","1.5","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-06-15,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BRI210607-4905052-0608-4-C/results/933793954/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-03-30 14:16:04.0","STORET",7,NA,2021-06-08 17:15:00,NA,"River/Stream",NA,"16010203",NA,NA,NA,NA,"41.7714200000","-111.9110600000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","005",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.77142,-111.91106,"OK","N","WATER","NITROGEN","Unknown",1.5,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9085","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-BRI210405-4901432-0405-4-C","Quality Control Sample-Field Replicate","Water",NA,2021-04-05,"13:15:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4901432","SALT CK AT 4600 NORTH Replicate of 4901431",NA,NA,NA,NA,"41.5933500000","-112.0866400000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-933786466",NA,"as N","Nitrogen","Total","6.39","mg/L",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-04-19,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BRI210405-4901432-0405-4-C/results/933786466/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-03-30 14:15:19.0","STORET",7,NA,2021-04-05 20:15:00,NA,"River/Stream","Replicate of 4901431","16010204",NA,NA,NA,NA,"41.5933500000","-112.0866400000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.59335,-112.08664,"OK","N","WATER","NITROGEN","Unknown",6.39,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
"9086","D8083-16","ASTM","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-WRI211018-4926040-1027-4-C","Sample-Routine","Water",NA,2021-10-27,"13:30:00","MST",NA,NA,NA,"Surface",NA,NA,NA,NA,NA,NA,NA,"302","Targeted","Division of Water Quality","UTAHDWQ_WQX-4926040","Sawmill Ck ab cnfl/ Echo Ck",NA,NA,NA,NA,"41.0124500000","-111.3713600000","DWQ-001","UTAHDWQ_WQX","Water Grab Sampling",NA,"Miscellaneous (Other)","STORET-953593907",NA,"as N","Nitrogen","Total","0.123","mg/L","J","Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indicates an estimated value. Applied to calculated concentrations for compounds whose concentration is below the reporting limit, but at or above the MDL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",NA,NA,"Utah DOH Division of Epidemilogy and Laboratory Services",2021-11-10,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-WRI211018-4926040-1027-4-C/results/953593907/resdetectqntlmts","Lower Reporting Limit",0.2,"mg/L",NA,"2022-10-08 03:52:45.0","STORET",7,NA,2021-10-27 20:30:00,NA,"River/Stream",NA,"16020101",NA,NA,NA,NA,"41.0124500000","-111.3713600000",NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","49","043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"as N","This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.","Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",NA,NA,NA,NA,FALSE,"Flag","No threshold available","No threshold available",41.01245,-111.37136,"OK","N","WATER","NITROGEN","Unknown",0.123,"Numeric","MG/L","Nonstandardized","AS N","Valid","Valid","TOTAL","Valid",0.2,"MG/L","Numeric",NA,NA,"ND or NA",NA,NA,"ND or NA",NA,NA,"ND or NA","Uncensored"
